position,AM
minutes,214.0
passes_completed,60.0
passes,80.0
dribbles_completed,3.0
dribbles,8.0
passes_completed_short,27.0
passes_short,33.0
passes_completed_medium,27.0
passes_medium,33.0
passes_completed_long,4.0
passes_long,10.0
passes_total_distance,955.0
passes_free_kicks,2.0
through_balls,0.0
passes_pressure,11.0
passes_switches,0.0
crosses,0.0
corner_kicks,0.0
passes_intercepted,2.0
passes_blocked,2.0
dispossessed,2.0
goals,1.0
assists,0.0
pens_made,0.0
pens_att,0.0
shots_total,2.0
shots_on_target,1.0
sca,1.0
gca,0.0
xg,0.1
crosses_into_penalty_area,0.0
passes_into_final_third,5.0
passes_into_penalty_area,0.0
progressive_passes,6.0
carry_progressive_distance,364.0
assisted_shots,0.0
fouled,3.0
pens_won,0.0
tackles,0.0
interceptions,2.0
blocks,3.0
tackles_won,0.0
dribble_tackles,0.0
dribbles_vs,3.0
pressures,53.0
pressure_regains,10.0
clearances,3.0
errors,0.0
aerials_won,2.0
aerials_lost,0.0
ball_recoveries,28.0
pens_conceded,0.0
fouls,8.0
cards_yellow_red,0.0
