position,LM
minutes,771.0
passes_completed,157.0
passes,221.0
dribbles_completed,11.0
dribbles,24.0
passes_completed_short,89.0
passes_short,103.0
passes_completed_medium,57.0
passes_medium,75.0
passes_completed_long,7.0
passes_long,25.0
passes_total_distance,2215.0
passes_free_kicks,0.0
through_balls,0.0
passes_pressure,50.0
passes_switches,3.0
crosses,17.0
corner_kicks,1.0
passes_intercepted,4.0
passes_blocked,18.0
dispossessed,14.0
goals,2.0
assists,1.0
pens_made,0.0
pens_att,0.0
shots_total,17.0
shots_on_target,5.0
sca,23.0
gca,4.0
xg,1.5
crosses_into_penalty_area,2.0
passes_into_final_third,10.0
passes_into_penalty_area,7.0
progressive_passes,14.0
carry_progressive_distance,1320.0
assisted_shots,11.0
fouled,15.0
pens_won,0.0
tackles,4.0
interceptions,3.0
blocks,23.0
tackles_won,1.0
dribble_tackles,1.0
dribbles_vs,7.0
pressures,73.0
pressure_regains,16.0
clearances,9.0
errors,0.0
aerials_won,1.0
aerials_lost,15.0
ball_recoveries,65.0
pens_conceded,0.0
fouls,7.0
cards_yellow_red,0.0
