position,WB
minutes,345.0
passes_completed,93.0
passes,133.0
dribbles_completed,2.0
dribbles,5.0
passes_completed_short,62.0
passes_short,68.0
passes_completed_medium,22.0
passes_medium,35.0
passes_completed_long,7.0
passes_long,24.0
passes_total_distance,1436.0
passes_free_kicks,6.0
through_balls,0.0
passes_pressure,31.0
passes_switches,3.0
crosses,6.0
corner_kicks,0.0
passes_intercepted,4.0
passes_blocked,4.0
dispossessed,2.0
goals,0.0
assists,0.0
pens_made,0.0
pens_att,0.0
shots_total,0.0
shots_on_target,0.0
sca,3.0
gca,0.0
xg,0.0
crosses_into_penalty_area,1.0
passes_into_final_third,3.0
passes_into_penalty_area,4.0
progressive_passes,8.0
carry_progressive_distance,361.0
assisted_shots,3.0
fouled,6.0
pens_won,0.0
tackles,9.0
interceptions,5.0
blocks,17.0
tackles_won,2.0
dribble_tackles,4.0
dribbles_vs,11.0
pressures,71.0
pressure_regains,18.0
clearances,9.0
errors,0.0
aerials_won,3.0
aerials_lost,4.0
ball_recoveries,31.0
pens_conceded,0.0
fouls,4.0
cards_yellow_red,0.0
