position,RW
minutes,210.0
passes_completed,80.0
passes,109.0
dribbles_completed,6.0
dribbles,7.0
passes_completed_short,52.0
passes_short,63.0
passes_completed_medium,21.0
passes_medium,26.0
passes_completed_long,5.0
passes_long,13.0
passes_total_distance,1154.0
passes_free_kicks,0.0
through_balls,0.0
passes_pressure,20.0
passes_switches,1.0
crosses,8.0
corner_kicks,0.0
passes_intercepted,4.0
passes_blocked,6.0
dispossessed,6.0
goals,0.0
assists,0.0
pens_made,0.0
pens_att,0.0
shots_total,2.0
shots_on_target,0.0
sca,6.0
gca,0.0
xg,0.0
crosses_into_penalty_area,1.0
passes_into_final_third,1.0
passes_into_penalty_area,4.0
progressive_passes,8.0
carry_progressive_distance,512.0
assisted_shots,4.0
fouled,5.0
pens_won,0.0
tackles,6.0
interceptions,2.0
blocks,0.0
tackles_won,4.0
dribble_tackles,1.0
dribbles_vs,5.0
pressures,57.0
pressure_regains,15.0
clearances,0.0
errors,0.0
aerials_won,1.0
aerials_lost,4.0
ball_recoveries,22.0
pens_conceded,0.0
fouls,2.0
cards_yellow_red,0.0
