position,AM
minutes,90
passes_completed,20
passes,36
dribbles_completed,0
dribbles,1
passes_completed_short,11
passes_short,15
passes_completed_medium,6
passes_medium,8
passes_completed_long,2
passes_long,12
passes_total_distance,272
passes_free_kicks,5
through_balls,0
passes_pressure,12
passes_switches,3
crosses,2
corner_kicks,4
passes_intercepted,0
passes_blocked,1
dispossessed,0
goals,1
assists,0
pens_made,0
pens_att,0
shots_total,1
shots_on_target,1
sca,1
gca,0
xg,0.2
crosses_into_penalty_area,0
passes_into_final_third,1
passes_into_penalty_area,1
progressive_passes,1
carry_progressive_distance,78
assisted_shots,1
fouled,0
pens_won,0
tackles,2
interceptions,1
blocks,3
tackles_won,2
dribble_tackles,1
dribbles_vs,3
pressures,23
pressure_regains,2
clearances,1
errors,0
aerials_won,0
aerials_lost,1
ball_recoveries,9
pens_conceded,0
fouls,1
cards_yellow_red,0
