position,LB
minutes,83
passes_completed,13
passes,22
dribbles_completed,0
dribbles,0
passes_completed_short,2
passes_short,7
passes_completed_medium,7
passes_medium,9
passes_completed_long,3
passes_long,5
passes_total_distance,281
passes_free_kicks,0
through_balls,0
passes_pressure,8
passes_switches,0
crosses,0
corner_kicks,0
passes_intercepted,1
passes_blocked,0
dispossessed,0
goals,0
assists,0
pens_made,0
pens_att,0
shots_total,0
shots_on_target,0
sca,0
gca,0
xg,0.0
crosses_into_penalty_area,0
passes_into_final_third,0
passes_into_penalty_area,0
progressive_passes,0
carry_progressive_distance,22
assisted_shots,0
fouled,0
pens_won,0
tackles,3
interceptions,0
blocks,3
tackles_won,2
dribble_tackles,1
dribbles_vs,1
pressures,12
pressure_regains,8
clearances,3
errors,0
aerials_won,0
aerials_lost,0
ball_recoveries,12
pens_conceded,0
fouls,0
cards_yellow_red,0
