position,LM
minutes,1140.0
passes_completed,281.0
passes,355.0
dribbles_completed,10.0
dribbles,19.0
passes_completed_short,119.0
passes_short,137.0
passes_completed_medium,105.0
passes_medium,132.0
passes_completed_long,45.0
passes_long,68.0
passes_total_distance,5225.0
passes_free_kicks,6.0
through_balls,0.0
passes_pressure,85.0
passes_switches,9.0
crosses,5.0
corner_kicks,0.0
passes_intercepted,8.0
passes_blocked,7.0
dispossessed,14.0
goals,2.0
assists,1.0
pens_made,0.0
pens_att,0.0
shots_total,20.0
shots_on_target,6.0
sca,25.0
gca,4.0
xg,1.2
crosses_into_penalty_area,1.0
passes_into_final_third,34.0
passes_into_penalty_area,6.0
progressive_passes,42.0
carry_progressive_distance,1127.0
assisted_shots,5.0
fouled,21.0
pens_won,0.0
tackles,38.0
interceptions,17.0
blocks,24.0
tackles_won,18.0
dribble_tackles,8.0
dribbles_vs,32.0
pressures,235.0
pressure_regains,55.0
clearances,11.0
errors,0.0
aerials_won,7.0
aerials_lost,5.0
ball_recoveries,122.0
pens_conceded,2.0
fouls,24.0
cards_yellow_red,0.0
