position,CM
minutes,1869.0
passes_completed,751.0
passes,899.0
dribbles_completed,6.0
dribbles,12.0
passes_completed_short,273.0
passes_short,298.0
passes_completed_medium,334.0
passes_medium,370.0
passes_completed_long,132.0
passes_long,200.0
passes_total_distance,15421.0
passes_free_kicks,52.0
through_balls,1.0
passes_pressure,173.0
passes_switches,54.0
crosses,19.0
corner_kicks,41.0
passes_intercepted,18.0
passes_blocked,13.0
dispossessed,7.0
goals,2.0
assists,2.0
pens_made,0.0
pens_att,0.0
shots_total,20.0
shots_on_target,6.0
sca,30.0
gca,3.0
xg,0.7999999999999999
crosses_into_penalty_area,1.0
passes_into_final_third,56.0
passes_into_penalty_area,13.0
progressive_passes,45.0
carry_progressive_distance,1919.0
assisted_shots,21.0
fouled,17.0
pens_won,0.0
tackles,21.0
interceptions,25.0
blocks,29.0
tackles_won,15.0
dribble_tackles,2.0
dribbles_vs,16.0
pressures,405.0
pressure_regains,105.0
clearances,13.0
errors,0.0
aerials_won,4.0
aerials_lost,10.0
ball_recoveries,166.0
pens_conceded,0.0
fouls,11.0
cards_yellow_red,0.0
