position,RM
minutes,90
passes_completed,25
passes,38
dribbles_completed,1
dribbles,1
passes_completed_short,9
passes_short,11
passes_completed_medium,9
passes_medium,16
passes_completed_long,7
passes_long,11
passes_total_distance,535
passes_free_kicks,0
through_balls,1
passes_pressure,3
passes_switches,0
crosses,2
corner_kicks,0
passes_intercepted,1
passes_blocked,1
dispossessed,0
goals,0
assists,0
pens_made,0
pens_att,0
shots_total,0
shots_on_target,0
sca,0
gca,0
xg,0.0
crosses_into_penalty_area,0
passes_into_final_third,2
passes_into_penalty_area,0
progressive_passes,2
carry_progressive_distance,19
assisted_shots,0
fouled,1
pens_won,0
tackles,0
interceptions,4
blocks,1
tackles_won,0
dribble_tackles,0
dribbles_vs,0
pressures,1
pressure_regains,1
clearances,1
errors,0
aerials_won,0
aerials_lost,0
ball_recoveries,6
pens_conceded,0
fouls,0
cards_yellow_red,0
