position,LW
minutes,1182.0
passes_completed,366.0
passes,545.0
dribbles_completed,7.0
dribbles,8.0
passes_completed_short,107.0
passes_short,139.0
passes_completed_medium,170.0
passes_medium,219.0
passes_completed_long,85.0
passes_long,171.0
passes_total_distance,8356.0
passes_free_kicks,6.0
through_balls,0.0
passes_pressure,78.0
passes_switches,22.0
crosses,10.0
corner_kicks,0.0
passes_intercepted,6.0
passes_blocked,16.0
dispossessed,5.0
goals,0.0
assists,0.0
pens_made,0.0
pens_att,0.0
shots_total,6.0
shots_on_target,1.0
sca,15.0
gca,0.0
xg,0.6
crosses_into_penalty_area,1.0
passes_into_final_third,39.0
passes_into_penalty_area,7.0
progressive_passes,46.0
carry_progressive_distance,1067.0
assisted_shots,8.0
fouled,12.0
pens_won,0.0
tackles,22.0
interceptions,14.0
blocks,28.0
tackles_won,11.0
dribble_tackles,6.0
dribbles_vs,19.0
pressures,147.0
pressure_regains,36.0
clearances,70.0
errors,1.0
aerials_won,23.0
aerials_lost,31.0
ball_recoveries,136.0
pens_conceded,0.0
fouls,12.0
cards_yellow_red,0.0
