position,CB
minutes,165.0
passes_completed,120.0
passes,147.0
dribbles_completed,0.0
dribbles,1.0
passes_completed_short,49.0
passes_short,57.0
passes_completed_medium,59.0
passes_medium,66.0
passes_completed_long,11.0
passes_long,21.0
passes_total_distance,2151.0
passes_free_kicks,0.0
through_balls,0.0
passes_pressure,27.0
passes_switches,0.0
crosses,2.0
corner_kicks,0.0
passes_intercepted,2.0
passes_blocked,1.0
dispossessed,2.0
goals,0.0
assists,0.0
pens_made,0.0
pens_att,0.0
shots_total,1.0
shots_on_target,1.0
sca,2.0
gca,0.0
xg,0.0
crosses_into_penalty_area,0.0
passes_into_final_third,24.0
passes_into_penalty_area,1.0
progressive_passes,12.0
carry_progressive_distance,245.0
assisted_shots,0.0
fouled,1.0
pens_won,0.0
tackles,4.0
interceptions,1.0
blocks,4.0
tackles_won,3.0
dribble_tackles,0.0
dribbles_vs,3.0
pressures,27.0
pressure_regains,12.0
clearances,3.0
errors,0.0
aerials_won,4.0
aerials_lost,5.0
ball_recoveries,34.0
pens_conceded,0.0
fouls,3.0
cards_yellow_red,0.0
