position,WB
minutes,540.0
passes_completed,157.0
passes,241.0
dribbles_completed,15.0
dribbles,20.0
passes_completed_short,99.0
passes_short,114.0
passes_completed_medium,44.0
passes_medium,73.0
passes_completed_long,14.0
passes_long,43.0
passes_total_distance,2516.0
passes_free_kicks,0.0
through_balls,0.0
passes_pressure,38.0
passes_switches,10.0
crosses,19.0
corner_kicks,0.0
passes_intercepted,3.0
passes_blocked,13.0
dispossessed,20.0
goals,0.0
assists,0.0
pens_made,0.0
pens_att,0.0
shots_total,2.0
shots_on_target,0.0
sca,11.0
gca,1.0
xg,0.0
crosses_into_penalty_area,4.0
passes_into_final_third,6.0
passes_into_penalty_area,6.0
progressive_passes,11.0
carry_progressive_distance,1421.0
assisted_shots,6.0
fouled,6.0
pens_won,0.0
tackles,23.0
interceptions,7.0
blocks,9.0
tackles_won,18.0
dribble_tackles,6.0
dribbles_vs,12.0
pressures,98.0
pressure_regains,31.0
clearances,5.0
errors,0.0
aerials_won,5.0
aerials_lost,6.0
ball_recoveries,47.0
pens_conceded,0.0
fouls,8.0
cards_yellow_red,0.0
