position,AM
minutes,770.0
passes_completed,570.0
passes,643.0
dribbles_completed,7.0
dribbles,7.0
passes_completed_short,235.0
passes_short,255.0
passes_completed_medium,250.0
passes_medium,276.0
passes_completed_long,77.0
passes_long,96.0
passes_total_distance,10697.0
passes_free_kicks,3.0
through_balls,1.0
passes_pressure,109.0
passes_switches,17.0
crosses,9.0
corner_kicks,0.0
passes_intercepted,11.0
passes_blocked,10.0
dispossessed,11.0
goals,0.0
assists,1.0
pens_made,0.0
pens_att,0.0
shots_total,3.0
shots_on_target,0.0
sca,16.0
gca,3.0
xg,0.0
crosses_into_penalty_area,2.0
passes_into_final_third,62.0
passes_into_penalty_area,8.0
progressive_passes,43.0
carry_progressive_distance,1539.0
assisted_shots,9.0
fouled,7.0
pens_won,0.0
tackles,13.0
interceptions,9.0
blocks,15.0
tackles_won,8.0
dribble_tackles,5.0
dribbles_vs,21.0
pressures,134.0
pressure_regains,42.0
clearances,8.0
errors,1.0
aerials_won,3.0
aerials_lost,2.0
ball_recoveries,88.0
pens_conceded,0.0
fouls,8.0
cards_yellow_red,0.0
