position,LM
minutes,1149.0
passes_completed,291.0
passes,493.0
dribbles_completed,26.0
dribbles,45.0
passes_completed_short,126.0
passes_short,157.0
passes_completed_medium,107.0
passes_medium,164.0
passes_completed_long,52.0
passes_long,146.0
passes_total_distance,5581.0
passes_free_kicks,13.0
through_balls,1.0
passes_pressure,101.0
passes_switches,27.0
crosses,49.0
corner_kicks,21.0
passes_intercepted,14.0
passes_blocked,22.0
dispossessed,14.0
goals,1.0
assists,3.0
pens_made,0.0
pens_att,0.0
shots_total,10.0
shots_on_target,2.0
sca,29.0
gca,4.0
xg,0.7000000000000001
crosses_into_penalty_area,5.0
passes_into_final_third,31.0
passes_into_penalty_area,16.0
progressive_passes,33.0
carry_progressive_distance,1346.0
assisted_shots,16.0
fouled,8.0
pens_won,0.0
tackles,19.0
interceptions,12.0
blocks,17.0
tackles_won,15.0
dribble_tackles,6.0
dribbles_vs,20.0
pressures,209.0
pressure_regains,54.0
clearances,12.0
errors,0.0
aerials_won,4.0
aerials_lost,7.0
ball_recoveries,95.0
pens_conceded,0.0
fouls,8.0
cards_yellow_red,0.0
