position,DM
minutes,1415.0
passes_completed,675.0
passes,837.0
dribbles_completed,7.0
dribbles,10.0
passes_completed_short,258.0
passes_short,313.0
passes_completed_medium,312.0
passes_medium,367.0
passes_completed_long,93.0
passes_long,131.0
passes_total_distance,13116.0
passes_free_kicks,6.0
through_balls,1.0
passes_pressure,146.0
passes_switches,23.0
crosses,0.0
corner_kicks,0.0
passes_intercepted,18.0
passes_blocked,15.0
dispossessed,7.0
goals,3.0
assists,0.0
pens_made,0.0
pens_att,0.0
shots_total,14.0
shots_on_target,4.0
sca,21.0
gca,1.0
xg,1.5
crosses_into_penalty_area,0.0
passes_into_final_third,64.0
passes_into_penalty_area,6.0
progressive_passes,61.0
carry_progressive_distance,1538.0
assisted_shots,6.0
fouled,19.0
pens_won,0.0
tackles,26.0
interceptions,16.0
blocks,32.0
tackles_won,17.0
dribble_tackles,5.0
dribbles_vs,29.0
pressures,199.0
pressure_regains,65.0
clearances,42.0
errors,0.0
aerials_won,24.0
aerials_lost,16.0
ball_recoveries,186.0
pens_conceded,0.0
fouls,19.0
cards_yellow_red,0.0
