position,FW
minutes,1893.0
passes_completed,515.0
passes,626.0
dribbles_completed,30.0
dribbles,50.0
passes_completed_short,340.0
passes_short,382.0
passes_completed_medium,141.0
passes_medium,175.0
passes_completed_long,10.0
passes_long,15.0
passes_total_distance,6574.0
passes_free_kicks,0.0
through_balls,2.0
passes_pressure,160.0
passes_switches,3.0
crosses,17.0
corner_kicks,1.0
passes_intercepted,17.0
passes_blocked,19.0
dispossessed,55.0
goals,20.0
assists,6.0
pens_made,3.0
pens_att,3.0
shots_total,89.0
shots_on_target,36.0
sca,72.0
gca,10.0
xg,15.500000000000002
crosses_into_penalty_area,1.0
passes_into_final_third,19.0
passes_into_penalty_area,26.0
progressive_passes,42.0
carry_progressive_distance,2548.0
assisted_shots,37.0
fouled,17.0
pens_won,0.0
tackles,7.0
interceptions,8.0
blocks,14.0
tackles_won,4.0
dribble_tackles,0.0
dribbles_vs,9.0
pressures,252.0
pressure_regains,65.0
clearances,4.0
errors,0.0
aerials_won,6.0
aerials_lost,14.0
ball_recoveries,85.0
pens_conceded,0.0
fouls,9.0
cards_yellow_red,0.0
