position,AM
minutes,90
passes_completed,46
passes,60
dribbles_completed,1
dribbles,2
passes_completed_short,17
passes_short,18
passes_completed_medium,21
passes_medium,22
passes_completed_long,7
passes_long,16
passes_total_distance,958
passes_free_kicks,0
through_balls,0
passes_pressure,12
passes_switches,6
crosses,1
corner_kicks,0
passes_intercepted,1
passes_blocked,3
dispossessed,3
goals,0
assists,0
pens_made,0
pens_att,0
shots_total,1
shots_on_target,1
sca,3
gca,0
xg,0.0
crosses_into_penalty_area,0
passes_into_final_third,9
passes_into_penalty_area,0
progressive_passes,2
carry_progressive_distance,109
assisted_shots,0
fouled,2
pens_won,0
tackles,0
interceptions,0
blocks,1
tackles_won,0
dribble_tackles,0
dribbles_vs,2
pressures,11
pressure_regains,3
clearances,2
errors,0
aerials_won,0
aerials_lost,2
ball_recoveries,14
pens_conceded,0
fouls,1
cards_yellow_red,0
