position,LW
minutes,1522.0
passes_completed,543.0
passes,691.0
dribbles_completed,31.0
dribbles,50.0
passes_completed_short,299.0
passes_short,341.0
passes_completed_medium,174.0
passes_medium,228.0
passes_completed_long,57.0
passes_long,85.0
passes_total_distance,8787.0
passes_free_kicks,2.0
through_balls,0.0
passes_pressure,94.0
passes_switches,15.0
crosses,31.0
corner_kicks,4.0
passes_intercepted,19.0
passes_blocked,25.0
dispossessed,23.0
goals,4.0
assists,2.0
pens_made,0.0
pens_att,0.0
shots_total,56.0
shots_on_target,20.0
sca,64.0
gca,3.0
xg,4.299999999999999
crosses_into_penalty_area,2.0
passes_into_final_third,36.0
passes_into_penalty_area,19.0
progressive_passes,46.0
carry_progressive_distance,2823.0
assisted_shots,25.0
fouled,18.0
pens_won,0.0
tackles,19.0
interceptions,14.0
blocks,15.0
tackles_won,12.0
dribble_tackles,11.0
dribbles_vs,23.0
pressures,254.0
pressure_regains,76.0
clearances,7.0
errors,0.0
aerials_won,0.0
aerials_lost,15.0
ball_recoveries,116.0
pens_conceded,0.0
fouls,9.0
cards_yellow_red,0.0
