position,LM
minutes,689.0
passes_completed,203.0
passes,273.0
dribbles_completed,9.0
dribbles,19.0
passes_completed_short,108.0
passes_short,128.0
passes_completed_medium,70.0
passes_medium,90.0
passes_completed_long,15.0
passes_long,34.0
passes_total_distance,3140.0
passes_free_kicks,3.0
through_balls,0.0
passes_pressure,58.0
passes_switches,6.0
crosses,8.0
corner_kicks,13.0
passes_intercepted,7.0
passes_blocked,13.0
dispossessed,11.0
goals,2.0
assists,1.0
pens_made,0.0
pens_att,0.0
shots_total,19.0
shots_on_target,5.0
sca,20.0
gca,3.0
xg,2.0
crosses_into_penalty_area,2.0
passes_into_final_third,10.0
passes_into_penalty_area,9.0
progressive_passes,18.0
carry_progressive_distance,1259.0
assisted_shots,8.0
fouled,15.0
pens_won,1.0
tackles,21.0
interceptions,7.0
blocks,9.0
tackles_won,10.0
dribble_tackles,5.0
dribbles_vs,17.0
pressures,136.0
pressure_regains,29.0
clearances,5.0
errors,0.0
aerials_won,2.0
aerials_lost,7.0
ball_recoveries,65.0
pens_conceded,0.0
fouls,9.0
cards_yellow_red,0.0
