position,LB
minutes,788.0
passes_completed,460.0
passes,577.0
dribbles_completed,7.0
dribbles,8.0
passes_completed_short,249.0
passes_short,279.0
passes_completed_medium,175.0
passes_medium,210.0
passes_completed_long,20.0
passes_long,53.0
passes_total_distance,6850.0
passes_free_kicks,5.0
through_balls,0.0
passes_pressure,86.0
passes_switches,9.0
crosses,20.0
corner_kicks,7.0
passes_intercepted,14.0
passes_blocked,27.0
dispossessed,5.0
goals,0.0
assists,0.0
pens_made,0.0
pens_att,0.0
shots_total,12.0
shots_on_target,4.0
sca,19.0
gca,0.0
xg,0.30000000000000004
crosses_into_penalty_area,1.0
passes_into_final_third,37.0
passes_into_penalty_area,8.0
progressive_passes,48.0
carry_progressive_distance,1589.0
assisted_shots,9.0
fouled,8.0
pens_won,0.0
tackles,19.0
interceptions,5.0
blocks,19.0
tackles_won,13.0
dribble_tackles,9.0
dribbles_vs,21.0
pressures,106.0
pressure_regains,32.0
clearances,13.0
errors,0.0
aerials_won,14.0
aerials_lost,13.0
ball_recoveries,116.0
pens_conceded,0.0
fouls,4.0
cards_yellow_red,0.0
