position,CM
minutes,2094.0
passes_completed,1322.0
passes,1549.0
dribbles_completed,16.0
dribbles,26.0
passes_completed_short,520.0
passes_short,580.0
passes_completed_medium,607.0
passes_medium,670.0
passes_completed_long,173.0
passes_long,254.0
passes_total_distance,25240.0
passes_free_kicks,5.0
through_balls,2.0
passes_pressure,281.0
passes_switches,40.0
crosses,6.0
corner_kicks,0.0
passes_intercepted,25.0
passes_blocked,24.0
dispossessed,20.0
goals,3.0
assists,4.0
pens_made,0.0
pens_att,0.0
shots_total,29.0
shots_on_target,10.0
sca,59.0
gca,10.0
xg,1.5
crosses_into_penalty_area,0.0
passes_into_final_third,133.0
passes_into_penalty_area,20.0
progressive_passes,103.0
carry_progressive_distance,5279.0
assisted_shots,25.0
fouled,27.0
pens_won,1.0
tackles,64.0
interceptions,25.0
blocks,45.0
tackles_won,49.0
dribble_tackles,16.0
dribbles_vs,41.0
pressures,442.0
pressure_regains,161.0
clearances,31.0
errors,0.0
aerials_won,28.0
aerials_lost,26.0
ball_recoveries,302.0
pens_conceded,0.0
fouls,28.0
cards_yellow_red,0.0
