position,RB
passes_completed,0.1197
passes,0.4966
dribbles_completed,2.1121
dribbles,1.8522
passes_completed_short,-0.2394
passes_short,-0.1306
passes_completed_medium,0.2457
passes_medium,0.5364
passes_completed_long,0.4608
passes_long,0.4824
passes_total_distance,0.2438
passes_free_kicks,-0.966
through_balls,-0.7252
passes_pressure,-0.2523
passes_switches,0.153
crosses,1.9682
corner_kicks,-0.4808
passes_intercepted,0.4489
passes_blocked,2.7431
dispossessed,0.3557
goals,0.3156
assists,-0.2818
pens_made,-0.2739
pens_att,-0.3089
shots_total,-0.7055
shots_on_target,-0.5705
sca,0.1061
gca,0.9986
xg,-0.5374
crosses_into_penalty_area,2.8704
passes_into_final_third,0.2655
passes_into_penalty_area,0.6365
progressive_passes,0.3946
carry_progressive_distance,0.6843
assisted_shots,-0.1108
fouled,-0.3297
pens_won,1.3434
tackles,2.4338
interceptions,-0.0375
blocks,1.7729
tackles_won,2.189
dribble_tackles,3.0243
dribbles_vs,1.2668
pressures,0.3396
pressure_regains,1.2668
clearances,0.5403
errors,-0.5457
aerials_won,0.5507
aerials_lost,-0.0161
ball_recoveries,0.567
pens_conceded,-0.4415
fouls,0.5809
cards_yellow_red,-0.2618
