position,AM
minutes,1.6912
passes_completed,0.3539
passes,0.307
dribbles_completed,1.2184
dribbles,1.1831
passes_completed_short,0.9512
passes_short,0.9322
passes_completed_medium,-0.2315
passes_medium,-0.2904
passes_completed_long,-0.0212
passes_long,-0.043
passes_total_distance,0.0702
passes_free_kicks,0.9049
through_balls,0.6864
passes_pressure,0.8829
passes_switches,0.5982
crosses,0.5863
corner_kicks,1.5232
passes_intercepted,1.1467
passes_blocked,-0.2052
dispossessed,1.2755
goals,2.1194
assists,1.7149
pens_made,2.2159
pens_att,3.0157
shots_total,2.3754
shots_on_target,3.0245
sca,2.5627
gca,1.9325
xg,2.2425
crosses_into_penalty_area,0.1
passes_into_final_third,0.9585
passes_into_penalty_area,0.8906
progressive_passes,0.5653
carry_progressive_distance,1.038
assisted_shots,1.7812
fouled,2.8879
pens_won,0.1966
tackles,-0.0846
interceptions,-0.7293
blocks,-0.3683
tackles_won,0.1884
dribble_tackles,-0.5615
dribbles_vs,-0.4165
pressures,1.906
pressure_regains,1.2714
clearances,-0.9653
errors,-0.3758
aerials_won,-0.7623
aerials_lost,-0.275
ball_recoveries,-0.9159
pens_conceded,-0.3182
fouls,1.4706
cards_yellow_red,-0.1906
