position,DM
minutes,-0.7541
passes_completed,-0.6037
passes,-0.6515
dribbles_completed,-0.6354
dribbles,-0.6502
passes_completed_short,-0.6286
passes_short,-0.6424
passes_completed_medium,-0.5207
passes_medium,-0.5585
passes_completed_long,-0.5298
passes_long,-0.572
passes_total_distance,-0.587
passes_free_kicks,-0.1179
through_balls,-0.5
passes_pressure,-0.7261
passes_switches,-0.5982
crosses,-0.5884
corner_kicks,-0.3242
passes_intercepted,-0.5354
passes_blocked,-0.7222
dispossessed,-0.6071
goals,-0.4721
assists,-0.5781
pens_made,-0.2258
pens_att,-0.2444
shots_total,-0.6415
shots_on_target,-0.5775
sca,-0.5925
gca,-0.525
xg,-0.5088
crosses_into_penalty_area,-0.5536
passes_into_final_third,-0.4929
passes_into_penalty_area,-0.5898
progressive_passes,-0.5556
carry_progressive_distance,-0.7897
assisted_shots,-0.5645
fouled,-0.5167
pens_won,-0.3681
tackles,-0.5123
interceptions,-0.4111
blocks,-0.7864
tackles_won,-0.4546
dribble_tackles,-0.5338
dribbles_vs,-0.62
pressures,-0.7144
pressure_regains,-0.6244
clearances,-0.3743
errors,-0.5331
aerials_won,-0.5292
aerials_lost,-0.6571
ball_recoveries,-0.575
pens_conceded,0.7569
fouls,-0.6227
cards_yellow_red,-0.3235
