position,LB
minutes,-0.6433
passes_completed,1.2196
passes,1.2441
dribbles_completed,-0.0168
dribbles,0.024
passes_completed_short,2.2926
passes_short,2.2496
passes_completed_medium,0.698
passes_medium,0.6863
passes_completed_long,-0.6761
passes_long,-0.3815
passes_total_distance,0.5386
passes_free_kicks,-0.0849
through_balls,-0.632
passes_pressure,0.3431
passes_switches,-0.884
crosses,-0.2187
corner_kicks,-0.5565
passes_intercepted,1.4928
passes_blocked,0.4532
dispossessed,0.0232
goals,-0.7238
assists,-0.7711
pens_made,-0.2418
pens_att,-0.271
shots_total,-0.6645
shots_on_target,-0.6393
sca,-0.0038
gca,-1.0099
xg,-0.8908
crosses_into_penalty_area,0.2729
passes_into_final_third,0.6126
passes_into_penalty_area,-0.8108
progressive_passes,0.8938
carry_progressive_distance,0.7586
assisted_shots,-0.4829
fouled,1.3392
pens_won,-0.2935
tackles,0.8508
interceptions,0.6873
blocks,0.3955
tackles_won,0.9411
dribble_tackles,1.9266
dribbles_vs,1.3886
pressures,-0.0809
pressure_regains,0.8586
clearances,0.5148
errors,-0.3758
aerials_won,1.1008
aerials_lost,-0.3374
ball_recoveries,1.0338
pens_conceded,-0.3182
fouls,0.5276
cards_yellow_red,-0.1906
