position,FW
passes_completed,-1.2767
passes,-1.3539
dribbles_completed,-0.1033
dribbles,0.0342
passes_completed_short,-0.9174
passes_short,-0.7578
passes_completed_medium,-1.2906
passes_medium,-1.3378
passes_completed_long,-1.1526
passes_long,-1.3798
passes_total_distance,-1.3486
passes_free_kicks,-1.0045
through_balls,0.1929
passes_pressure,-0.4138
passes_switches,-0.7864
crosses,-0.5595
corner_kicks,-0.5565
passes_intercepted,-0.5269
passes_blocked,-0.3991
dispossessed,1.1378
goals,2.1116
assists,0.2789
pens_made,0.4503
pens_att,0.5966
shots_total,1.8607
shots_on_target,2.1812
sca,0.5168
gca,0.3494
xg,3.1129
crosses_into_penalty_area,-0.799
passes_into_final_third,-1.0463
passes_into_penalty_area,-0.6248
progressive_passes,-1.3676
carry_progressive_distance,-0.6603
assisted_shots,0.005
fouled,1.0287
pens_won,0.0515
tackles,-1.1073
interceptions,-1.0588
blocks,-1.2524
tackles_won,-0.8942
dribble_tackles,-1.2831
dribbles_vs,-1.3217
pressures,-0.2367
pressure_regains,-0.2957
clearances,-0.4544
errors,-0.3758
aerials_won,1.7482
aerials_lost,1.8322
ball_recoveries,-1.5727
pens_conceded,-0.3182
fouls,1.3491
cards_yellow_red,0.4242
