position,RW
minutes,1115.0
passes_completed,-1.2395
passes,-1.2846
dribbles_completed,-0.5306
dribbles,-0.3923
passes_completed_short,-1.0675
passes_short,-1.081
passes_completed_medium,-0.988
passes_medium,-0.9696
passes_completed_long,-1.2453
passes_long,-1.4046
passes_total_distance,-1.2516
passes_free_kicks,-0.9268
through_balls,-0.0601
passes_pressure,-0.4437
passes_switches,-1.3948
crosses,-0.4036
corner_kicks,-0.48
passes_intercepted,0.7913
passes_blocked,0.1378
dispossessed,0.0467
goals,-0.2614
assists,-0.1242
pens_made,-0.2419
pens_att,-0.2711
shots_total,0.3691
shots_on_target,0.7518
sca,-0.8275
gca,-0.2921
xg,0.0368
crosses_into_penalty_area,-0.8508
passes_into_final_third,-0.5876
passes_into_penalty_area,-1.1817
progressive_passes,-0.6617
carry_progressive_distance,-0.4867
assisted_shots,-0.7001
fouled,-0.9023
pens_won,-0.2937
tackles,-1.1094
interceptions,-0.7936
blocks,-0.1941
tackles_won,-0.8483
dribble_tackles,-1.2241
dribbles_vs,-0.8338
pressures,-0.9239
pressure_regains,-0.8282
clearances,-0.7239
errors,-0.376
aerials_won,-0.731
aerials_lost,-0.3214
ball_recoveries,-1.1052
pens_conceded,-0.3183
fouls,-0.2147
cards_yellow_red,-0.1907
