position,CB
minutes,1.7583
passes_completed,0.8948
passes,0.6734
dribbles_completed,-0.9307
dribbles,-0.9524
passes_completed_short,0.0011
passes_short,-0.1581
passes_completed_medium,1.299
passes_medium,1.1567
passes_completed_long,0.9757
passes_long,0.6155
passes_total_distance,1.0999
passes_free_kicks,0.1917
through_balls,-0.3462
passes_pressure,-0.4529
passes_switches,-0.1631
crosses,-0.9525
corner_kicks,-0.5373
passes_intercepted,-0.7699
passes_blocked,-0.8343
dispossessed,-0.9808
goals,-0.4926
assists,-0.4477
pens_made,-0.2418
pens_att,-0.271
shots_total,-0.9307
shots_on_target,-0.8803
sca,-1.1054
gca,-0.2923
xg,-0.7024
crosses_into_penalty_area,-0.7078
passes_into_final_third,0.4752
passes_into_penalty_area,-0.8029
progressive_passes,-0.0674
carry_progressive_distance,1.3004
assisted_shots,-1.1634
fouled,-0.6297
pens_won,-0.2935
tackles,0.7763
interceptions,0.8086
blocks,2.2775
tackles_won,0.4211
dribble_tackles,0.752
dribbles_vs,-0.0041
pressures,-1.0037
pressure_regains,-0.9079
clearances,0.9398
errors,1.3159
aerials_won,0.0201
aerials_lost,-0.2379
ball_recoveries,0.1796
pens_conceded,1.3413
fouls,-0.15
cards_yellow_red,-0.1906
