position,RB
minutes,1460.0
passes_completed,0.6765
passes,0.7533
dribbles_completed,-0.5629
dribbles,-0.6408
passes_completed_short,0.8164
passes_short,0.828
passes_completed_medium,0.5356
passes_medium,0.6021
passes_completed_long,-0.0009
passes_long,0.2332
passes_total_distance,0.4631
passes_free_kicks,0.069
through_balls,-0.1953
passes_pressure,0.0343
passes_switches,-0.0081
crosses,0.8978
corner_kicks,-0.5567
passes_intercepted,0.0208
passes_blocked,-0.0656
dispossessed,-0.7871
goals,-0.724
assists,-0.2771
pens_made,-0.2419
pens_att,-0.2711
shots_total,-1.0754
shots_on_target,-1.029
sca,0.0213
gca,-0.4618
xg,-0.8911
crosses_into_penalty_area,1.5478
passes_into_final_third,0.1493
passes_into_penalty_area,0.331
progressive_passes,0.4703
carry_progressive_distance,0.6001
assisted_shots,-0.1561
fouled,-0.4162
pens_won,-0.2937
tackles,1.8982
interceptions,0.9405
blocks,0.1684
tackles_won,1.6133
dribble_tackles,3.9493
dribbles_vs,3.1736
pressures,0.0389
pressure_regains,0.6663
clearances,1.1375
errors,0.917
aerials_won,0.6001
aerials_lost,0.2094
ball_recoveries,0.0287
pens_conceded,-0.3183
fouls,0.2514
cards_yellow_red,-0.1907
