position,RB
passes_completed,0.532
passes,0.9629
dribbles_completed,-0.8378
dribbles,-0.8614
passes_completed_short,0.8594
passes_short,0.8776
passes_completed_medium,0.2465
passes_medium,0.4693
passes_completed_long,0.1429
passes_long,1.2065
passes_total_distance,0.3828
passes_free_kicks,0.0712
through_balls,-0.4952
passes_pressure,1.0209
passes_switches,0.6932
crosses,1.6655
corner_kicks,-0.3733
passes_intercepted,0.4045
passes_blocked,0.9519
dispossessed,-0.8248
goals,-0.7238
assists,-0.3069
pens_made,-0.2418
pens_att,-0.271
shots_total,-0.4794
shots_on_target,-0.5556
sca,-0.3477
gca,-0.3232
xg,-0.7521
crosses_into_penalty_area,1.6748
passes_into_final_third,0.3137
passes_into_penalty_area,0.7144
progressive_passes,0.3911
carry_progressive_distance,-0.4531
assisted_shots,-0.1757
fouled,-0.9351
pens_won,-0.2935
tackles,0.521
interceptions,-0.023
blocks,1.2592
tackles_won,0.2226
dribble_tackles,0.862
dribbles_vs,0.07
pressures,-0.3424
pressure_regains,-0.145
clearances,0.3792
errors,0.0289
aerials_won,-0.3988
aerials_lost,-0.3249
ball_recoveries,0.7119
pens_conceded,-0.3182
fouls,-1.0128
cards_yellow_red,-0.1906
