position,LW
minutes,2032.0
passes_completed,-0.364
passes,-0.3055
dribbles_completed,0.3198
dribbles,0.4428
passes_completed_short,-0.1537
passes_short,-0.019
passes_completed_medium,-0.3368
passes_medium,-0.2621
passes_completed_long,-0.4492
passes_long,-0.5068
passes_total_distance,-0.3557
passes_free_kicks,-0.7607
through_balls,0.3095
passes_pressure,-0.6468
passes_switches,-0.2561
crosses,0.1427
corner_kicks,0.4103
passes_intercepted,-0.0927
passes_blocked,0.8502
dispossessed,-0.0615
goals,0.5453
assists,0.6493
pens_made,0.8115
pens_att,0.6093
shots_total,0.9095
shots_on_target,1.251
sca,1.0514
gca,0.5661
xg,0.7637
crosses_into_penalty_area,0.2459
passes_into_final_third,-0.2149
passes_into_penalty_area,2.017
progressive_passes,1.1212
carry_progressive_distance,-0.2475
assisted_shots,0.8945
fouled,-0.2292
pens_won,0.7566
tackles,0.1279
interceptions,-1.0819
blocks,-0.2624
tackles_won,0.3324
dribble_tackles,-0.0303
dribbles_vs,0.2146
pressures,-0.0173
pressure_regains,0.1582
clearances,-0.6688
errors,-0.376
aerials_won,-0.6022
aerials_lost,-0.3154
ball_recoveries,-0.5215
pens_conceded,-0.3183
fouls,0.968
cards_yellow_red,1.6809
