position,CB
passes_completed,2.2227
passes,1.8809
dribbles_completed,-1.0516
dribbles,-1.0912
passes_completed_short,1.2974
passes_short,1.1067
passes_completed_medium,2.5386
passes_medium,2.3613
passes_completed_long,1.4716
passes_long,0.8205
passes_total_distance,2.1239
passes_free_kicks,-0.1559
through_balls,-0.632
passes_pressure,0.3015
passes_switches,-0.4234
crosses,-0.9931
corner_kicks,-0.5155
passes_intercepted,-0.9464
passes_blocked,-0.7935
dispossessed,-1.1702
goals,-0.229
assists,-0.7711
pens_made,-0.2418
pens_att,-0.271
shots_total,-1.0162
shots_on_target,-0.7112
sca,-1.1527
gca,-1.0099
xg,-0.7977
crosses_into_penalty_area,-0.6978
passes_into_final_third,2.4217
passes_into_penalty_area,-0.8349
progressive_passes,0.681
carry_progressive_distance,0.7875
assisted_shots,-0.8992
fouled,-0.9069
pens_won,-0.2935
tackles,0.5348
interceptions,0.7998
blocks,0.4315
tackles_won,0.2777
dribble_tackles,0.2771
dribbles_vs,0.058
pressures,-0.6509
pressure_regains,-0.0887
clearances,1.168
errors,-0.3758
aerials_won,-0.0507
aerials_lost,0.4216
ball_recoveries,1.1619
pens_conceded,0.8658
fouls,-0.7159
cards_yellow_red,-0.1906
