position,GK
passes_completed,-1.2092
passes,-0.8932
dribbles_completed,-1.1537
dribbles,-1.1359
passes_completed_short,-1.8592
passes_short,-2.0294
passes_completed_medium,-0.9824
passes_medium,-1.2649
passes_completed_long,0.9207
passes_long,2.3482
passes_total_distance,-0.2591
passes_free_kicks,2.2766
through_balls,-0.7252
passes_pressure,-2.3048
passes_switches,-0.6922
crosses,-1.0101
corner_kicks,-0.4048
passes_intercepted,-1.3611
passes_blocked,-1.5206
dispossessed,-1.2521
goals,-0.7415
assists,-0.8729
pens_made,-0.2739
pens_att,-0.3089
shots_total,-1.1349
shots_on_target,-0.8125
sca,-1.4277
gca,-1.0626
xg,-0.702
crosses_into_penalty_area,-0.8365
passes_into_final_third,-1.4954
passes_into_penalty_area,-1.219
progressive_passes,-1.7784
carry_progressive_distance,-1.3749
assisted_shots,-1.2854
fouled,-1.3813
pens_won,-0.3695
tackles,-1.803
interceptions,-1.5882
blocks,-2.125
tackles_won,-1.75
dribble_tackles,-1.4707
dribbles_vs,-1.7999
pressures,-2.1305
pressure_regains,-2.2692
clearances,-0.997
errors,-0.5457
aerials_won,-1.1308
aerials_lost,-1.241
ball_recoveries,-1.0969
pens_conceded,1.5899
fouls,-1.7675
cards_yellow_red,3.4811
