position,DM
passes_completed,0.9067
passes,1.0526
dribbles_completed,0.529
dribbles,0.1844
passes_completed_short,0.4465
passes_short,0.469
passes_completed_medium,0.9353
passes_medium,1.0604
passes_completed_long,0.9676
passes_long,1.1176
passes_total_distance,0.9835
passes_free_kicks,0.1092
through_balls,0.5667
passes_pressure,1.769
passes_switches,0.357
crosses,-0.6938
corner_kicks,-0.4762
passes_intercepted,1.5788
passes_blocked,-0.4244
dispossessed,-0.266
goals,-0.5622
assists,-0.3191
pens_made,-0.2418
pens_att,-0.271
shots_total,0.0043
shots_on_target,-0.5449
sca,-0.0091
gca,-0.2575
xg,-0.3845
crosses_into_penalty_area,-0.651
passes_into_final_third,1.8642
passes_into_penalty_area,-0.2054
progressive_passes,2.2242
carry_progressive_distance,0.5469
assisted_shots,-0.221
fouled,-0.4843
pens_won,0.3749
tackles,2.4357
interceptions,0.6029
blocks,0.5743
tackles_won,2.8964
dribble_tackles,1.4739
dribbles_vs,1.3423
pressures,1.2053
pressure_regains,1.5469
clearances,0.4446
errors,0.8066
aerials_won,0.1116
aerials_lost,-0.4487
ball_recoveries,1.8478
pens_conceded,-0.3182
fouls,0.7407
cards_yellow_red,-0.1906
