position,LM
minutes,0.3632
passes_completed,-0.0675
passes,0.0818
dribbles_completed,0.5227
dribbles,0.6899
passes_completed_short,0.0659
passes_short,0.2021
passes_completed_medium,-0.0909
passes_medium,0.0702
passes_completed_long,-0.2877
passes_long,-0.1508
passes_total_distance,-0.1464
passes_free_kicks,-0.5052
through_balls,0.5675
passes_pressure,0.2689
passes_switches,0.0221
crosses,2.1612
corner_kicks,-0.2996
passes_intercepted,0.7356
passes_blocked,1.2712
dispossessed,0.4986
goals,0.187
assists,0.5763
pens_made,-0.2258
pens_att,-0.2444
shots_total,0.8875
shots_on_target,0.6082
sca,0.8098
gca,0.4217
xg,1.0684
crosses_into_penalty_area,2.5277
passes_into_final_third,-0.1672
passes_into_penalty_area,1.2088
progressive_passes,0.2582
carry_progressive_distance,0.5982
assisted_shots,1.0053
fouled,0.3468
pens_won,1.9053
tackles,0.5985
interceptions,0.4081
blocks,0.9794
tackles_won,0.7223
dribble_tackles,0.3218
dribbles_vs,0.8485
pressures,1.2644
pressure_regains,1.0038
clearances,-0.2716
errors,-0.5331
aerials_won,0.0814
aerials_lost,0.4864
ball_recoveries,0.1797
pens_conceded,0.7569
fouls,1.3933
cards_yellow_red,-0.3235
