position,RB
minutes,-0.172
passes_completed,-0.0567
passes,0.0585
dribbles_completed,-0.1989
dribbles,-0.3968
passes_completed_short,-0.3852
passes_short,-0.4595
passes_completed_medium,0.178
passes_medium,0.2718
passes_completed_long,0.099
passes_long,0.3647
passes_total_distance,0.0505
passes_free_kicks,-0.5431
through_balls,-0.632
passes_pressure,-0.7627
passes_switches,-0.7426
crosses,-0.2435
corner_kicks,-0.5565
passes_intercepted,1.1533
passes_blocked,0.1087
dispossessed,-1.0319
goals,-0.7238
assists,-0.7711
pens_made,-0.2418
pens_att,-0.271
shots_total,-1.1211
shots_on_target,-1.0285
sca,-0.417
gca,-1.0099
xg,-0.8908
crosses_into_penalty_area,1.0622
passes_into_final_third,0.0727
passes_into_penalty_area,-0.1447
progressive_passes,0.2384
carry_progressive_distance,-0.5779
assisted_shots,-0.6185
fouled,-1.0258
pens_won,-0.2935
tackles,1.8718
interceptions,1.4725
blocks,0.6248
tackles_won,1.3557
dribble_tackles,2.8585
dribbles_vs,2.3989
pressures,-0.7533
pressure_regains,-0.6306
clearances,-0.1604
errors,-0.3758
aerials_won,-0.9327
aerials_lost,-0.8357
ball_recoveries,0.244
pens_conceded,-0.3182
fouls,0.2548
cards_yellow_red,-0.1906
