position,LW
passes_completed,0.0028
passes,-0.0126
dribbles_completed,0.69
dribbles,1.1619
passes_completed_short,0.4822
passes_short,0.5684
passes_completed_medium,-0.171
passes_medium,-0.1916
passes_completed_long,-0.7296
passes_long,-0.7817
passes_total_distance,-0.3564
passes_free_kicks,-0.6941
through_balls,2.7604
passes_pressure,1.3017
passes_switches,-0.6963
crosses,-0.4756
corner_kicks,-0.3265
passes_intercepted,0.6726
passes_blocked,1.0261
dispossessed,1.5905
goals,1.2374
assists,1.6918
pens_made,0.1547
pens_att,0.0535
shots_total,0.9755
shots_on_target,0.9268
sca,1.289
gca,1.7185
xg,1.2683
crosses_into_penalty_area,-0.6139
passes_into_final_third,0.2102
passes_into_penalty_area,1.386
progressive_passes,0.6722
carry_progressive_distance,0.5773
assisted_shots,1.0705
fouled,0.9936
pens_won,0.0677
tackles,-0.0571
interceptions,-0.1179
blocks,0.4222
tackles_won,0.261
dribble_tackles,-0.7057
dribbles_vs,-0.4378
pressures,0.8789
pressure_regains,1.078
clearances,-0.681
errors,-0.5457
aerials_won,-0.5421
aerials_lost,-0.1904
ball_recoveries,-0.1268
pens_conceded,-0.4415
fouls,-0.2544
cards_yellow_red,-0.2618
