position,GK
passes_completed,-0.8185
passes,-0.4182
dribbles_completed,-1.1405
dribbles,-1.128
passes_completed_short,-1.8199
passes_short,-1.9964
passes_completed_medium,-0.9673
passes_medium,-1.2591
passes_completed_long,2.5316
passes_long,3.6288
passes_total_distance,0.7852
passes_free_kicks,2.0833
through_balls,-0.7252
passes_pressure,-1.6052
passes_switches,-0.5325
crosses,-1.0101
corner_kicks,-0.4808
passes_intercepted,-1.6762
passes_blocked,-1.604
dispossessed,-1.2396
goals,-0.7415
assists,-0.8729
pens_made,-0.2739
pens_att,-0.3089
shots_total,-1.193
shots_on_target,-0.9871
sca,-1.3906
gca,-1.0626
xg,-0.8407
crosses_into_penalty_area,-0.8365
passes_into_final_third,-1.1855
passes_into_penalty_area,-1.219
progressive_passes,-1.7784
carry_progressive_distance,-0.8149
assisted_shots,-1.2678
fouled,-1.3354
pens_won,-0.3695
tackles,-1.803
interceptions,-1.5882
blocks,-2.125
tackles_won,-1.75
dribble_tackles,-1.4707
dribbles_vs,-1.7355
pressures,-2.1227
pressure_regains,-2.2631
clearances,-1.0087
errors,0.5116
aerials_won,-1.1308
aerials_lost,-1.2307
ball_recoveries,-1.0782
pens_conceded,-0.4415
fouls,-1.8502
cards_yellow_red,-0.2618
