position,LM
minutes,1206.0
passes_completed,-0.779
passes,-0.7662
dribbles_completed,0.814
dribbles,0.9569
passes_completed_short,-0.5805
passes_short,-0.5037
passes_completed_medium,-0.7626
passes_medium,-0.7999
passes_completed_long,-0.6206
passes_long,-0.6592
passes_total_distance,-0.7662
passes_free_kicks,-0.7579
through_balls,0.9545
passes_pressure,0.2284
passes_switches,-0.5954
crosses,-0.028
corner_kicks,0.5768
passes_intercepted,-0.1084
passes_blocked,0.5313
dispossessed,0.781
goals,-0.2963
assists,-0.173
pens_made,-0.2419
pens_att,-0.2711
shots_total,0.871
shots_on_target,0.4345
sca,0.9239
gca,-0.0143
xg,0.7711
crosses_into_penalty_area,0.2051
passes_into_final_third,-0.9405
passes_into_penalty_area,0.6762
progressive_passes,-0.3844
carry_progressive_distance,1.0252
assisted_shots,0.9624
fouled,0.4522
pens_won,-0.2937
tackles,-0.7325
interceptions,-0.7013
blocks,1.2858
tackles_won,-1.0534
dribble_tackles,-0.4497
dribbles_vs,-0.2177
pressures,0.203
pressure_regains,-0.1023
clearances,-0.701
errors,-0.376
aerials_won,-0.1607
aerials_lost,0.3005
ball_recoveries,-0.4296
pens_conceded,-0.3183
fouls,-0.9571
cards_yellow_red,-0.1907
