position,RB
minutes,497.0
passes_completed,-0.1209
passes,-0.0367
dribbles_completed,-1.0428
dribbles,-0.8991
passes_completed_short,-0.2666
passes_short,-0.2583
passes_completed_medium,0.2164
passes_medium,0.1729
passes_completed_long,-0.4252
passes_long,-0.04
passes_total_distance,-0.1303
passes_free_kicks,0.26
through_balls,-0.6322
passes_pressure,-0.3085
passes_switches,-0.8129
crosses,0.059
corner_kicks,-0.3848
passes_intercepted,1.5382
passes_blocked,0.5138
dispossessed,-1.21
goals,0.3139
assists,-0.7714
pens_made,-0.2419
pens_att,-0.2711
shots_total,-0.7621
shots_on_target,-0.1412
sca,-0.3567
gca,-1.0103
xg,-0.1105
crosses_into_penalty_area,-0.2102
passes_into_final_third,-0.1836
passes_into_penalty_area,-0.4583
progressive_passes,-0.4336
carry_progressive_distance,-1.114
assisted_shots,-0.0952
fouled,-0.4422
pens_won,-0.2937
tackles,1.2461
interceptions,1.0131
blocks,0.4956
tackles_won,0.3804
dribble_tackles,2.8782
dribbles_vs,1.2212
pressures,-0.7254
pressure_regains,0.196
clearances,1.8198
errors,-0.376
aerials_won,0.5033
aerials_lost,-0.7634
ball_recoveries,-0.2532
pens_conceded,-0.3183
fouls,0.8881
cards_yellow_red,-0.1907
