position,LW
minutes,627.0
passes_completed,-0.0699
passes,0.4359
dribbles_completed,2.3965
dribbles,2.2328
passes_completed_short,-0.5791
passes_short,-0.4243
passes_completed_medium,-0.2751
passes_medium,-0.0991
passes_completed_long,1.5731
passes_long,2.1422
passes_total_distance,0.3876
passes_free_kicks,1.3491
through_balls,3.437
passes_pressure,0.9105
passes_switches,2.2953
crosses,0.4032
corner_kicks,2.441
passes_intercepted,1.1706
passes_blocked,1.6968
dispossessed,1.8341
goals,0.9214
assists,1.5307
pens_made,-0.2419
pens_att,-0.2711
shots_total,0.1801
shots_on_target,0.0266
sca,2.3958
gca,0.9055
xg,-0.0661
crosses_into_penalty_area,2.1956
passes_into_final_third,1.277
passes_into_penalty_area,3.1819
progressive_passes,2.358
carry_progressive_distance,2.6651
assisted_shots,4.1708
fouled,1.4382
pens_won,-0.2937
tackles,0.4095
interceptions,-1.0373
blocks,0.3567
tackles_won,-0.0792
dribble_tackles,-0.2975
dribbles_vs,-0.1161
pressures,0.5438
pressure_regains,0.4975
clearances,-0.7562
errors,-0.376
aerials_won,-1.1372
aerials_lost,-0.8804
ball_recoveries,0.0749
pens_conceded,-0.3183
fouls,-0.8825
cards_yellow_red,-0.1907
