position,AM
passes_completed,-0.4522
passes,-0.2832
dribbles_completed,0.1343
dribbles,0.3961
passes_completed_short,0.3874
passes_short,0.6583
passes_completed_medium,-0.8211
passes_medium,-0.7302
passes_completed_long,-0.893
passes_long,-0.8362
passes_total_distance,-0.7822
passes_free_kicks,-1.0201
through_balls,5.7369
passes_pressure,0.4491
passes_switches,-0.7091
crosses,0.2305
corner_kicks,-0.4808
passes_intercepted,1.2095
passes_blocked,1.8756
dispossessed,0.9461
goals,2.8716
assists,3.9752
pens_made,1.4475
pens_att,1.1469
shots_total,1.8661
shots_on_target,2.145
sca,1.3686
gca,3.4663
xg,3.7027
crosses_into_penalty_area,0.505
passes_into_final_third,0.0715
passes_into_penalty_area,1.8252
progressive_passes,0.7823
carry_progressive_distance,-0.6668
assisted_shots,1.7257
fouled,-0.0006
pens_won,-0.3695
tackles,-1.0582
interceptions,-1.2474
blocks,-1.4855
tackles_won,-0.8845
dribble_tackles,-0.8561
dribbles_vs,-0.7307
pressures,-0.1196
pressure_regains,-0.3053
clearances,-0.7155
errors,-0.5457
aerials_won,1.0861
aerials_lost,1.4719
ball_recoveries,-1.0898
pens_conceded,-0.4415
fouls,1.3717
cards_yellow_red,-0.2618
