position,FW
minutes,-0.6279
passes_completed,-1.1558
passes,-0.7287
dribbles_completed,0.6019
dribbles,0.7934
passes_completed_short,-0.9383
passes_short,-0.7621
passes_completed_medium,-1.2605
passes_medium,-1.1509
passes_completed_long,-0.4928
passes_long,0.2917
passes_total_distance,-1.0178
passes_free_kicks,0.4139
through_balls,1.5237
passes_pressure,-0.3744
passes_switches,0.3977
crosses,2.6275
corner_kicks,2.6195
passes_intercepted,-0.431
passes_blocked,2.1312
dispossessed,1.5115
goals,0.1479
assists,-0.7711
pens_made,-0.2418
pens_att,-0.271
shots_total,1.7163
shots_on_target,1.2082
sca,0.7888
gca,-0.3333
xg,0.639
crosses_into_penalty_area,0.7634
passes_into_final_third,-0.8802
passes_into_penalty_area,0.5953
progressive_passes,-0.9855
carry_progressive_distance,0.1653
assisted_shots,1.0076
fouled,-0.6375
pens_won,-0.2935
tackles,-1.0683
interceptions,1.2251
blocks,-0.4377
tackles_won,-0.5059
dribble_tackles,-0.6318
dribbles_vs,0.1739
pressures,0.7703
pressure_regains,-0.2979
clearances,-0.9236
errors,-0.3758
aerials_won,-0.2183
aerials_lost,-0.0632
ball_recoveries,-0.685
pens_conceded,-0.3182
fouls,0.1727
cards_yellow_red,-0.1906
