position,RM
minutes,447.0
passes_completed,0.5635
passes,0.3474
dribbles_completed,0.533
dribbles,0.6421
passes_completed_short,1.0985
passes_short,0.8922
passes_completed_medium,0.3157
passes_medium,0.2249
passes_completed_long,-0.5916
passes_long,-0.7094
passes_total_distance,0.1435
passes_free_kicks,-0.3093
through_balls,9.3563
passes_pressure,-0.7526
passes_switches,-0.5321
crosses,0.0265
corner_kicks,0.399
passes_intercepted,0.5021
passes_blocked,-0.3958
dispossessed,0.408
goals,-0.724
assists,4.0722
pens_made,-0.2419
pens_att,-0.2711
shots_total,1.6412
shots_on_target,-0.0419
sca,1.424
gca,1.677
xg,0.2662
crosses_into_penalty_area,-0.8508
passes_into_final_third,0.2246
passes_into_penalty_area,1.841
progressive_passes,0.5226
carry_progressive_distance,0.3363
assisted_shots,2.0746
fouled,1.8718
pens_won,-0.2937
tackles,-0.5393
interceptions,0.4676
blocks,-0.7687
tackles_won,-0.428
dribble_tackles,-1.4379
dribbles_vs,-1.4992
pressures,-1.5299
pressure_regains,-1.0443
clearances,-0.6518
errors,-0.376
aerials_won,-0.9346
aerials_lost,-0.9094
ball_recoveries,-0.0974
pens_conceded,-0.3183
fouls,0.5639
cards_yellow_red,-0.1907
