position,LM
minutes,0.3745
passes_completed,-0.9677
passes,-0.3934
dribbles_completed,0.6363
dribbles,1.344
passes_completed_short,-1.0729
passes_short,-0.9697
passes_completed_medium,-1.0052
passes_medium,-0.8038
passes_completed_long,0.2072
passes_long,1.5277
passes_total_distance,-0.653
passes_free_kicks,2.0422
through_balls,0.5182
passes_pressure,-0.6995
passes_switches,1.9521
crosses,3.7168
corner_kicks,1.8699
passes_intercepted,-0.3353
passes_blocked,1.2743
dispossessed,1.2947
goals,-0.2587
assists,2.157
pens_made,-0.2418
pens_att,-0.271
shots_total,0.1644
shots_on_target,0.6622
sca,1.2505
gca,1.1561
xg,-0.2786
crosses_into_penalty_area,2.4504
passes_into_final_third,-0.6063
passes_into_penalty_area,1.3576
progressive_passes,-0.2633
carry_progressive_distance,1.1991
assisted_shots,1.8099
fouled,-0.2395
pens_won,-0.2935
tackles,-1.1039
interceptions,-0.2795
blocks,-0.373
tackles_won,-1.3389
dribble_tackles,-0.7926
dribbles_vs,-0.1591
pressures,-0.0416
pressure_regains,-0.7094
clearances,-0.893
errors,0.4752
aerials_won,-0.9326
aerials_lost,-0.442
ball_recoveries,-0.2519
pens_conceded,-0.3182
fouls,-0.7298
cards_yellow_red,-0.1906
