position,CB
passes_completed,2.3657
passes,2.0622
dribbles_completed,-1.0864
dribbles,-1.1519
passes_completed_short,-0.2247
passes_short,-0.4422
passes_completed_medium,3.0506
passes_medium,2.846
passes_completed_long,4.2563
passes_long,3.1904
passes_total_distance,3.2872
passes_free_kicks,1.1925
through_balls,-0.232
passes_pressure,0.2299
passes_switches,0.8576
crosses,-1.1122
corner_kicks,-0.5565
passes_intercepted,-0.4018
passes_blocked,-1.3702
dispossessed,-1.2068
goals,-0.7238
assists,-0.658
pens_made,-0.2418
pens_att,-0.271
shots_total,-1.2012
shots_on_target,-0.994
sca,-1.2429
gca,-0.6961
xg,-0.8299
crosses_into_penalty_area,-0.8005
passes_into_final_third,0.8994
passes_into_penalty_area,-0.8661
progressive_passes,0.4564
carry_progressive_distance,0.8287
assisted_shots,-1.1316
fouled,-0.6737
pens_won,-0.2935
tackles,-0.7325
interceptions,-0.4863
blocks,0.2226
tackles_won,-0.6266
dribble_tackles,-0.1669
dribbles_vs,-0.6778
pressures,-1.3589
pressure_regains,-0.7816
clearances,2.0181
errors,0.2161
aerials_won,-0.2421
aerials_lost,-0.609
ball_recoveries,1.7863
pens_conceded,0.843
fouls,-0.7415
cards_yellow_red,-0.1906
