position,FW
minutes,6190.0
passes_completed,-1.0414
passes,-1.2369
dribbles_completed,-0.6655
dribbles,-0.4596
passes_completed_short,-0.4209
passes_short,-0.3721
passes_completed_medium,-1.2047
passes_medium,-1.3597
passes_completed_long,-1.1798
passes_long,-1.4844
passes_total_distance,-1.2049
passes_free_kicks,-0.9191
through_balls,0.3982
passes_pressure,-0.7024
passes_switches,-0.9898
crosses,-0.5243
corner_kicks,-0.5291
passes_intercepted,-0.1195
passes_blocked,-0.7829
dispossessed,0.0496
goals,2.1927
assists,0.3945
pens_made,1.487
pens_att,2.041
shots_total,1.0136
shots_on_target,1.3233
sca,0.5619
gca,1.0596
xg,2.5145
crosses_into_penalty_area,-0.5936
passes_into_final_third,-1.2969
passes_into_penalty_area,-0.3074
progressive_passes,-1.369
carry_progressive_distance,-1.0656
assisted_shots,0.5465
fouled,-0.1528
pens_won,0.3959
tackles,-1.5735
interceptions,-1.3944
blocks,-1.5514
tackles_won,-1.4296
dribble_tackles,-1.3609
dribbles_vs,-1.5966
pressures,-0.6866
pressure_regains,-0.8522
clearances,-0.8404
errors,-0.376
aerials_won,-0.6104
aerials_lost,-0.2099
ball_recoveries,-1.7287
pens_conceded,-0.3183
fouls,-0.891
cards_yellow_red,-0.1907
