position,WB
passes_completed,1.0454
passes,1.5518
dribbles_completed,0.045
dribbles,0.222
passes_completed_short,1.5631
passes_short,1.6718
passes_completed_medium,0.7545
passes_medium,1.202
passes_completed_long,-0.344
passes_long,0.1535
passes_total_distance,0.5415
passes_free_kicks,-0.13
through_balls,0.1102
passes_pressure,1.8325
passes_switches,-0.0533
crosses,1.57
corner_kicks,-0.3159
passes_intercepted,1.3563
passes_blocked,1.9379
dispossessed,0.3445
goals,-0.5013
assists,0.3358
pens_made,-0.2739
pens_att,-0.3089
shots_total,-0.7005
shots_on_target,-0.4508
sca,0.2823
gca,0.2086
xg,-0.6984
crosses_into_penalty_area,1.2445
passes_into_final_third,0.3032
passes_into_penalty_area,0.5728
progressive_passes,0.6535
carry_progressive_distance,2.0475
assisted_shots,0.5448
fouled,0.0528
pens_won,-0.3695
tackles,0.1362
interceptions,0.4001
blocks,1.0103
tackles_won,0.104
dribble_tackles,0.1295
dribbles_vs,0.2209
pressures,0.021
pressure_regains,0.101
clearances,0.5183
errors,-0.2595
aerials_won,0.8451
aerials_lost,0.0504
ball_recoveries,0.586
pens_conceded,-0.4415
fouls,-0.5392
cards_yellow_red,0.4146
