position,RB
minutes,2250.0
passes_completed,1.9448
passes,2.0654
dribbles_completed,-0.3165
dribbles,-0.5627
passes_completed_short,2.4464
passes_short,2.407
passes_completed_medium,1.4662
passes_medium,1.72
passes_completed_long,0.4131
passes_long,0.3509
passes_total_distance,1.3896
passes_free_kicks,0.4411
through_balls,-0.3487
passes_pressure,1.3714
passes_switches,-0.1094
crosses,0.3157
corner_kicks,-0.5187
passes_intercepted,1.2365
passes_blocked,1.2878
dispossessed,-0.6454
goals,-0.4948
assists,0.1909
pens_made,-0.2419
pens_att,-0.2711
shots_total,-0.2797
shots_on_target,-0.6367
sca,0.0084
gca,-0.2985
xg,-0.5175
crosses_into_penalty_area,0.1397
passes_into_final_third,0.7517
passes_into_penalty_area,0.4437
progressive_passes,2.0952
carry_progressive_distance,0.4989
assisted_shots,0.2704
fouled,-0.2062
pens_won,-0.2937
tackles,0.8244
interceptions,-0.0483
blocks,1.8621
tackles_won,0.7519
dribble_tackles,1.1044
dribbles_vs,0.8493
pressures,0.1175
pressure_regains,1.4379
clearances,0.3575
errors,-0.376
aerials_won,0.7149
aerials_lost,0.3346
ball_recoveries,0.9761
pens_conceded,-0.3183
fouls,-0.4901
cards_yellow_red,-0.1907
