position,RW
minutes,-0.5965
passes_completed,-1.1758
passes,-0.6303
dribbles_completed,2.7706
dribbles,2.8111
passes_completed_short,-1.2555
passes_short,-1.0382
passes_completed_medium,-1.2157
passes_medium,-1.1247
passes_completed_long,-0.07
passes_long,0.8705
passes_total_distance,-0.8633
passes_free_kicks,1.6217
through_balls,-0.632
passes_pressure,-0.3572
passes_switches,2.3552
crosses,3.022
corner_kicks,3.5638
passes_intercepted,-0.8723
passes_blocked,2.6318
dispossessed,0.6456
goals,-0.7238
assists,3.72
pens_made,-0.2418
pens_att,-0.271
shots_total,1.0306
shots_on_target,0.6876
sca,1.7286
gca,2.1047
xg,-0.3878
crosses_into_penalty_area,1.1306
passes_into_final_third,-0.9394
passes_into_penalty_area,0.8823
progressive_passes,-0.9808
carry_progressive_distance,1.2514
assisted_shots,2.0236
fouled,-0.3406
pens_won,-0.2935
tackles,0.8491
interceptions,-0.4658
blocks,0.9513
tackles_won,1.1026
dribble_tackles,0.7874
dribbles_vs,0.3329
pressures,1.1839
pressure_regains,1.426
clearances,-0.5935
errors,-0.3758
aerials_won,-0.8549
aerials_lost,-0.018
ball_recoveries,-0.6102
pens_conceded,-0.3182
fouls,-0.9102
cards_yellow_red,-0.1906
