position,RW
passes_completed,1.1484
passes,0.9716
dribbles_completed,4.5471
dribbles,3.5036
passes_completed_short,2.5736
passes_short,2.7245
passes_completed_medium,-0.1207
passes_medium,-0.2928
passes_completed_long,-0.3503
passes_long,-0.8023
passes_total_distance,0.2588
passes_free_kicks,-0.8116
through_balls,-0.7252
passes_pressure,-0.3088
passes_switches,0.3207
crosses,0.1015
corner_kicks,-0.4808
passes_intercepted,2.045
passes_blocked,0.564
dispossessed,1.5928
goals,-0.7415
assists,1.9506
pens_made,-0.2739
pens_att,-0.3089
shots_total,-0.1448
shots_on_target,0.3396
sca,1.8913
gca,4.5643
xg,-0.6628
crosses_into_penalty_area,0.2052
passes_into_final_third,0.0231
passes_into_penalty_area,0.1107
progressive_passes,0.2359
carry_progressive_distance,1.751
assisted_shots,0.7188
fouled,2.9451
pens_won,-0.3695
tackles,-0.3572
interceptions,-1.059
blocks,-0.6353
tackles_won,0.0422
dribble_tackles,-0.039
dribbles_vs,-0.0418
pressures,0.7303
pressure_regains,0.2647
clearances,-0.8981
errors,-0.5457
aerials_won,-0.6718
aerials_lost,1.0997
ball_recoveries,0.1211
pens_conceded,-0.4415
fouls,-0.3579
cards_yellow_red,-0.2618
