position,CM
passes_completed,-0.9443
passes,-1.0412
dribbles_completed,0.4406
dribbles,0.8789
passes_completed_short,-0.4775
passes_short,-0.3556
passes_completed_medium,-0.932
passes_medium,-0.9484
passes_completed_long,-0.9801
passes_long,-1.0015
passes_total_distance,-1.0727
passes_free_kicks,-1.0771
through_balls,0.9412
passes_pressure,0.416
passes_switches,-0.7845
crosses,-0.1241
corner_kicks,-0.4808
passes_intercepted,0.2937
passes_blocked,-0.3299
dispossessed,1.0153
goals,-0.7415
assists,-0.8729
pens_made,-0.2739
pens_att,-0.3089
shots_total,-0.8527
shots_on_target,-0.5465
sca,0.0577
gca,-1.0626
xg,-0.6018
crosses_into_penalty_area,0.2013
passes_into_final_third,-1.3137
passes_into_penalty_area,0.1057
progressive_passes,-0.3376
carry_progressive_distance,0.1162
assisted_shots,-0.0874
fouled,0.279
pens_won,-0.3695
tackles,0.9818
interceptions,0.6963
blocks,-0.7645
tackles_won,0.3331
dribble_tackles,-0.0444
dribbles_vs,0.049
pressures,1.4558
pressure_regains,0.3955
clearances,-0.5422
errors,-0.5457
aerials_won,-0.0637
aerials_lost,-0.075
ball_recoveries,-0.5208
pens_conceded,-0.4415
fouls,0.8891
cards_yellow_red,-0.2618
