position,RW
minutes,-0.5423
passes_completed,-0.5934
passes,-0.6687
dribbles_completed,0.5228
dribbles,1.2359
passes_completed_short,-0.2526
passes_short,-0.3696
passes_completed_medium,-0.7418
passes_medium,-0.8717
passes_completed_long,-0.2909
passes_long,-0.144
passes_total_distance,-0.5446
passes_free_kicks,-0.295
through_balls,3.7324
passes_pressure,-0.5852
passes_switches,0.5846
crosses,-0.6276
corner_kicks,0.8465
passes_intercepted,-0.4135
passes_blocked,-0.7858
dispossessed,0.6764
goals,2.0999
assists,-0.7711
pens_made,8.5455
pens_att,7.0735
shots_total,2.4367
shots_on_target,2.5943
sca,1.2187
gca,0.0859
xg,2.9143
crosses_into_penalty_area,-0.8504
passes_into_final_third,0.2614
passes_into_penalty_area,-0.1517
progressive_passes,0.5474
carry_progressive_distance,-0.1246
assisted_shots,0.7276
fouled,-0.0007
pens_won,-0.2935
tackles,-0.9479
interceptions,0.1659
blocks,-0.4141
tackles_won,-0.9741
dribble_tackles,-1.1111
dribbles_vs,-0.3789
pressures,0.238
pressure_regains,-0.2255
clearances,-0.6443
errors,-0.3758
aerials_won,-0.6409
aerials_lost,-0.5595
ball_recoveries,0.0043
pens_conceded,-0.3182
fouls,-0.2488
cards_yellow_red,-0.1906
