position,LB
passes_completed,2.1205
passes,2.14
dribbles_completed,0.0181
dribbles,0.0488
passes_completed_short,1.5586
passes_short,1.4372
passes_completed_medium,2.2022
passes_medium,2.2802
passes_completed_long,0.9154
passes_long,0.6474
passes_total_distance,1.9207
passes_free_kicks,-0.1439
through_balls,4.1741
passes_pressure,1.9123
passes_switches,-0.1917
crosses,0.0318
corner_kicks,-0.2552
passes_intercepted,1.9522
passes_blocked,-0.2337
dispossessed,-0.4744
goals,-0.7415
assists,0.2298
pens_made,-0.2739
pens_att,-0.3089
shots_total,-1.2046
shots_on_target,-0.9871
sca,-0.1653
gca,-0.5132
xg,-0.8489
crosses_into_penalty_area,-0.0228
passes_into_final_third,0.9241
passes_into_penalty_area,-0.1804
progressive_passes,0.5816
carry_progressive_distance,0.5483
assisted_shots,0.1235
fouled,-0.8866
pens_won,-0.3695
tackles,0.9073
interceptions,-0.1416
blocks,0.0568
tackles_won,1.0497
dribble_tackles,1.0453
dribbles_vs,1.061
pressures,-0.2452
pressure_regains,0.5347
clearances,0.2252
errors,-0.5457
aerials_won,-0.5033
aerials_lost,-0.144
ball_recoveries,0.5074
pens_conceded,-0.4415
fouls,-0.099
cards_yellow_red,-0.2618
