position,GK
passes_completed,-0.6972
passes,-0.568
dribbles_completed,-1.001
dribbles,-1.0451
passes_completed_short,-1.6891
passes_short,-1.8821
passes_completed_medium,-0.2602
passes_medium,-0.5538
passes_completed_long,1.1403
passes_long,2.0102
passes_total_distance,0.2177
passes_free_kicks,0.8823
through_balls,-0.7252
passes_pressure,-0.838
passes_switches,-0.4505
crosses,-1.0101
corner_kicks,-0.4808
passes_intercepted,-1.4613
passes_blocked,-1.5757
dispossessed,-1.2521
goals,-0.7415
assists,-0.1543
pens_made,-0.2739
pens_att,-0.3089
shots_total,-1.2046
shots_on_target,-0.9871
sca,-1.3759
gca,-0.8836
xg,-0.8489
crosses_into_penalty_area,-0.8365
passes_into_final_third,-1.3351
passes_into_penalty_area,-1.1626
progressive_passes,-1.7784
carry_progressive_distance,-0.659
assisted_shots,-1.1834
fouled,-1.3874
pens_won,-0.3695
tackles,-1.803
interceptions,-1.5882
blocks,-2.0777
tackles_won,-1.75
dribble_tackles,-1.4707
dribbles_vs,-1.7253
pressures,-2.126
pressure_regains,-2.2513
clearances,-0.9981
errors,0.22
aerials_won,-1.1308
aerials_lost,-1.241
ball_recoveries,-1.4571
pens_conceded,-0.4415
fouls,-1.8188
cards_yellow_red,-0.2618
