position,WB
passes_completed,-0.1535
passes,-0.0913
dribbles_completed,0.0058
dribbles,-0.072
passes_completed_short,0.6535
passes_short,0.5556
passes_completed_medium,-0.5869
passes_medium,-0.5839
passes_completed_long,-0.7282
passes_long,-0.4226
passes_total_distance,-0.4725
passes_free_kicks,-0.8042
through_balls,-0.4454
passes_pressure,-0.126
passes_switches,-0.6893
crosses,0.9489
corner_kicks,-0.5315
passes_intercepted,-0.8079
passes_blocked,1.5169
dispossessed,-0.4908
goals,-0.422
assists,-0.1378
pens_made,-0.2418
pens_att,-0.271
shots_total,-0.9738
shots_on_target,-0.7059
sca,-0.2901
gca,-0.3072
xg,-0.7205
crosses_into_penalty_area,1.7568
passes_into_final_third,-0.6578
passes_into_penalty_area,0.5452
progressive_passes,-0.5729
carry_progressive_distance,-0.2977
assisted_shots,-0.3742
fouled,-0.0998
pens_won,0.3307
tackles,0.3063
interceptions,0.0145
blocks,0.2569
tackles_won,0.236
dribble_tackles,0.2358
dribbles_vs,-0.4861
pressures,-0.2625
pressure_regains,-0.1804
clearances,0.364
errors,1.2807
aerials_won,-0.1564
aerials_lost,0.1771
ball_recoveries,-0.0511
pens_conceded,-0.3182
fouls,-0.0402
cards_yellow_red,-0.1906
