position,LW
minutes,-0.4739
passes_completed,0.4164
passes,0.3287
dribbles_completed,1.4687
dribbles,2.3543
passes_completed_short,2.2853
passes_short,2.3624
passes_completed_medium,-0.7185
passes_medium,-0.8212
passes_completed_long,-1.1886
passes_long,-1.2367
passes_total_distance,-0.4519
passes_free_kicks,-0.8955
through_balls,-0.632
passes_pressure,-0.6049
passes_switches,-0.707
crosses,0.7165
corner_kicks,0.2555
passes_intercepted,2.4038
passes_blocked,-0.7719
dispossessed,1.0058
goals,3.5663
assists,0.0863
pens_made,-0.2418
pens_att,-0.271
shots_total,1.9395
shots_on_target,1.8546
sca,1.3571
gca,0.4172
xg,1.6444
crosses_into_penalty_area,-0.4722
passes_into_final_third,-0.9706
passes_into_penalty_area,0.3648
progressive_passes,-0.8926
carry_progressive_distance,2.785
assisted_shots,0.9085
fouled,0.6469
pens_won,-0.2935
tackles,-0.0699
interceptions,-1.1897
blocks,0.003
tackles_won,-0.3397
dribble_tackles,-0.3047
dribbles_vs,-0.3375
pressures,0.6996
pressure_regains,1.1772
clearances,-0.8864
errors,-0.3758
aerials_won,-0.491
aerials_lost,-0.3274
ball_recoveries,-1.2812
pens_conceded,-0.3182
fouls,0.5535
cards_yellow_red,-0.1906
