position,CM
minutes,-0.6778
passes_completed,-0.6475
passes,-0.6501
dribbles_completed,-0.3333
dribbles,-0.3457
passes_completed_short,-0.6286
passes_short,-0.6276
passes_completed_medium,-0.6063
passes_medium,-0.6071
passes_completed_long,-0.5903
passes_long,-0.5443
passes_total_distance,-0.6484
passes_free_kicks,-0.5052
through_balls,-0.2865
passes_pressure,-0.5289
passes_switches,-0.6164
crosses,-0.2788
corner_kicks,-0.3242
passes_intercepted,-0.8134
passes_blocked,-0.2986
dispossessed,-0.3908
goals,-0.4721
assists,-0.5781
pens_made,-0.2258
pens_att,-0.2444
shots_total,-0.5435
shots_on_target,-0.5775
sca,-0.5788
gca,-0.525
xg,-0.4798
crosses_into_penalty_area,-0.4603
passes_into_final_third,-0.5022
passes_into_penalty_area,-0.3459
progressive_passes,-0.2785
carry_progressive_distance,-0.7121
assisted_shots,-0.5095
fouled,-0.2374
pens_won,0.7686
tackles,-0.437
interceptions,-0.7317
blocks,-0.6375
tackles_won,-0.4546
dribble_tackles,-0.4269
dribbles_vs,-0.3148
pressures,-0.4185
pressure_regains,-0.4505
clearances,-0.4154
errors,-0.5331
aerials_won,-0.1221
aerials_lost,-0.0541
ball_recoveries,-0.631
pens_conceded,-0.4889
fouls,-0.3539
cards_yellow_red,-0.3235
