position,AM
passes_completed,-0.7736
passes,-0.9344
dribbles_completed,0.3789
dribbles,0.4676
passes_completed_short,-0.1209
passes_short,-0.1101
passes_completed_medium,-0.9252
passes_medium,-0.9834
passes_completed_long,-1.0439
passes_long,-1.0244
passes_total_distance,-1.0318
passes_free_kicks,-0.6
through_balls,0.2241
passes_pressure,-0.2918
passes_switches,-0.6302
crosses,0.1886
corner_kicks,-0.0983
passes_intercepted,-0.2077
passes_blocked,0.2603
dispossessed,0.9007
goals,0.0547
assists,0.1955
pens_made,-0.2739
pens_att,-0.3089
shots_total,0.9256
shots_on_target,0.5188
sca,0.5118
gca,0.8003
xg,0.4884
crosses_into_penalty_area,-0.1467
passes_into_final_third,-1.0643
passes_into_penalty_area,0.2064
progressive_passes,-0.386
carry_progressive_distance,0.2331
assisted_shots,0.4967
fouled,0.9623
pens_won,1.1786
tackles,-0.5721
interceptions,-0.5871
blocks,0.1649
tackles_won,-0.6057
dribble_tackles,-0.5905
dribbles_vs,-0.026
pressures,0.2001
pressure_regains,-0.0987
clearances,-0.8419
errors,-0.5457
aerials_won,-0.8269
aerials_lost,-0.4882
ball_recoveries,-0.9857
pens_conceded,-0.4415
fouls,0.5595
cards_yellow_red,-0.2618
