position,DM
passes_completed,0.9201
passes,0.9918
dribbles_completed,-0.4547
dribbles,-0.5085
passes_completed_short,0.5291
passes_short,0.4331
passes_completed_medium,0.7584
passes_medium,0.7679
passes_completed_long,1.0663
passes_long,0.973
passes_total_distance,0.9998
passes_free_kicks,2.6454
through_balls,0.2673
passes_pressure,0.5255
passes_switches,2.1775
crosses,-0.0623
corner_kicks,3.2382
passes_intercepted,0.3926
passes_blocked,0.0365
dispossessed,-0.4018
goals,0.4423
assists,0.244
pens_made,3.956
pens_att,3.8647
shots_total,-0.2148
shots_on_target,-0.3457
sca,1.0196
gca,0.3595
xg,0.304
crosses_into_penalty_area,-0.3786
passes_into_final_third,1.1395
passes_into_penalty_area,0.0083
progressive_passes,1.0546
carry_progressive_distance,-0.3469
assisted_shots,1.5687
fouled,-0.0242
pens_won,-0.3695
tackles,0.8532
interceptions,0.7376
blocks,0.9033
tackles_won,0.9282
dribble_tackles,0.8575
dribbles_vs,1.6388
pressures,0.708
pressure_regains,0.973
clearances,-0.0004
errors,-0.0167
aerials_won,-0.122
aerials_lost,-0.5826
ball_recoveries,1.4737
pens_conceded,-0.4415
fouls,0.0896
cards_yellow_red,-0.2618
