position,CB
passes_completed,-0.0054
passes,-0.0461
dribbles_completed,-1.0357
dribbles,-1.054
passes_completed_short,-0.6654
passes_short,-0.7416
passes_completed_medium,0.2529
passes_medium,0.2439
passes_completed_long,0.8202
passes_long,0.657
passes_total_distance,0.3894
passes_free_kicks,0.785
through_balls,-0.7252
passes_pressure,-0.8226
passes_switches,0.2904
crosses,-0.8935
corner_kicks,-0.4808
passes_intercepted,0.1367
passes_blocked,-1.0471
dispossessed,-1.1216
goals,-0.6311
assists,-0.8729
pens_made,-0.2739
pens_att,-0.3089
shots_total,-1.0483
shots_on_target,-0.9436
sca,-1.1514
gca,-0.9704
xg,-0.8001
crosses_into_penalty_area,-0.8365
passes_into_final_third,0.2693
passes_into_penalty_area,-1.0447
progressive_passes,-0.0214
carry_progressive_distance,-0.1361
assisted_shots,-1.154
fouled,-0.4044
pens_won,-0.3695
tackles,0.1682
interceptions,2.2965
blocks,0.3162
tackles_won,0.0415
dribble_tackles,0.1715
dribbles_vs,-0.2058
pressures,-1.2445
pressure_regains,-1.2358
clearances,1.8082
errors,1.0321
aerials_won,-0.6193
aerials_lost,-0.4432
ball_recoveries,0.9464
pens_conceded,-0.4415
fouls,-1.4218
cards_yellow_red,-0.2618
