position,AM
passes_completed,-0.6993
passes,-0.9765
dribbles_completed,0.4282
dribbles,0.7457
passes_completed_short,-0.2605
passes_short,-0.3338
passes_completed_medium,-0.704
passes_medium,-0.8415
passes_completed_long,-1.1466
passes_long,-1.1198
passes_total_distance,-0.9676
passes_free_kicks,-1.0771
through_balls,-0.7252
passes_pressure,-0.8134
passes_switches,-0.6909
crosses,-0.0333
corner_kicks,-0.4808
passes_intercepted,-0.1539
passes_blocked,-1.3864
dispossessed,1.7478
goals,0.7377
assists,1.6082
pens_made,6.7733
pens_att,5.6513
shots_total,0.4251
shots_on_target,0.1786
sca,0.1847
gca,0.1735
xg,1.4396
crosses_into_penalty_area,-0.8365
passes_into_final_third,-0.453
passes_into_penalty_area,-0.4401
progressive_passes,-0.6892
carry_progressive_distance,-0.9457
assisted_shots,0.4757
fouled,-0.04
pens_won,-0.3695
tackles,-1.2948
interceptions,-0.6582
blocks,-1.7978
tackles_won,-1.3563
dribble_tackles,-1.4707
dribbles_vs,-0.77
pressures,0.3205
pressure_regains,-0.1663
clearances,-0.5607
errors,-0.5457
aerials_won,-0.7274
aerials_lost,0.4045
ball_recoveries,-1.7609
pens_conceded,-0.4415
fouls,-0.8724
cards_yellow_red,-0.2618
