position,WB
minutes,450.0
passes_completed,-0.1604
passes,-0.1807
dribbles_completed,0.3007
dribbles,0.223
passes_completed_short,-0.2072
passes_short,-0.0611
passes_completed_medium,0.2719
passes_medium,0.1803
passes_completed_long,-1.0312
passes_long,-0.9711
passes_total_distance,-0.2873
passes_free_kicks,-1.022
through_balls,0.7852
passes_pressure,0.0675
passes_switches,-0.9663
crosses,-0.971
corner_kicks,-0.5567
passes_intercepted,-0.9201
passes_blocked,0.7623
dispossessed,-0.9623
goals,-0.724
assists,0.8324
pens_made,-0.2419
pens_att,-0.2711
shots_total,-0.2797
shots_on_target,-1.029
sca,-0.2187
gca,-0.1205
xg,-0.46
crosses_into_penalty_area,-0.8508
passes_into_final_third,-0.8911
passes_into_penalty_area,-0.0568
progressive_passes,-0.9049
carry_progressive_distance,-0.1191
assisted_shots,-0.2466
fouled,-0.5847
pens_won,-0.2937
tackles,-0.0753
interceptions,0.4535
blocks,0.4785
tackles_won,-0.0876
dribble_tackles,1.2104
dribbles_vs,1.79
pressures,1.2445
pressure_regains,0.2563
clearances,-0.6542
errors,-0.376
aerials_won,-0.1307
aerials_lost,-1.3278
ball_recoveries,-0.335
pens_conceded,-0.3183
fouls,1.8423
cards_yellow_red,-0.1907
