position,WB
passes_completed,1.3523
passes,1.4798
dribbles_completed,-0.3982
dribbles,-0.354
passes_completed_short,1.7991
passes_short,1.763
passes_completed_medium,1.0201
passes_medium,1.1727
passes_completed_long,-0.1765
passes_long,-0.1398
passes_total_distance,0.8071
passes_free_kicks,-0.4487
through_balls,-0.4724
passes_pressure,2.0552
passes_switches,0.1975
crosses,1.2964
corner_kicks,-0.4662
passes_intercepted,0.9541
passes_blocked,1.4437
dispossessed,0.023
goals,0.3607
assists,0.2647
pens_made,-0.2739
pens_att,-0.3089
shots_total,0.6367
shots_on_target,0.2823
sca,0.4605
gca,0.496
xg,-0.0244
crosses_into_penalty_area,1.0522
passes_into_final_third,0.0508
passes_into_penalty_area,0.6114
progressive_passes,0.6952
carry_progressive_distance,0.899
assisted_shots,0.4911
fouled,-0.1141
pens_won,0.8668
tackles,0.2358
interceptions,0.4905
blocks,0.7635
tackles_won,0.1454
dribble_tackles,0.2237
dribbles_vs,0.1038
pressures,0.072
pressure_regains,0.439
clearances,0.2177
errors,0.3635
aerials_won,0.5338
aerials_lost,0.0086
ball_recoveries,0.7716
pens_conceded,-0.0528
fouls,-0.499
cards_yellow_red,-0.2618
